"","sub","onset","offset","tier","age","duration","seq_cat","syllable_total","inter_speech_interval","caregiver_response","elicited_response"
"4248",118,1200.175,1202.71,"infant vocs","10 months",2.53500000000008,"sequence",2,12.0858209999999,NA,1
"4249",118,1203.422018,1204.499919,"Parent","10 months",1.07790100000011,NA,NA,0.712017999999944,1,NA
"4250",118,1211.500221,1213.389575,"Parent","10 months",1.88935399999991,NA,NA,7.00030199999992,0,NA
"4251",118,1222.037006,1225.18593,"Parent","10 months",3.14892400000008,NA,NA,8.6474310000001,0,NA
"4252",118,1232.646459,1237.830073,"Parent","10 months",5.18361400000003,NA,NA,7.46052899999995,0,NA
"4253",118,1242.686683,1246.852953,"Parent","10 months",4.16627000000017,NA,NA,4.85660999999982,0,NA
"4254",118,1254.39826,1256.190725,"Parent","10 months",1.79246499999999,NA,NA,7.54530699999987,0,NA
"4255",118,1272.213905,1275.205384,"Parent","10 months",2.99147900000003,NA,NA,16.0231800000001,0,NA
"4256",118,1282.302575,1283.150362,"Parent","10 months",0.847787000000153,NA,NA,7.09719099999984,0,NA
"4257",118,1288.091751,1289.096985,"Parent","10 months",1.00523399999997,NA,NA,4.94138899999984,0,NA
"4258",118,1293.735593,1297.865528,"Parent","10 months",4.12993499999993,NA,NA,4.6386080000002,0,NA
"4259",118,1301.511014,1307.78464,"Parent","10 months",6.27362600000015,NA,NA,3.64548599999989,0,NA
"4260",118,1311.415,1311.665,"infant vocs","10 months",0.25,"individual syllable",1,3.63035999999988,NA,1
"4261",118,1312.568583,1313.198368,"Parent","10 months",0.629785000000084,NA,NA,0.903583000000026,1,NA
"4262",118,1315.366281,1315.971843,"Parent","10 months",0.605561999999964,NA,NA,2.167913,0,NA
"4263",118,1326.387516,1329.33055,"Parent","10 months",2.9430339999999,NA,NA,10.415673,0,NA
"4264",118,1337.348196,1338.123315,"Parent","10 months",0.775119000000132,NA,NA,8.01764600000001,0,NA
"4265",118,1348.333097,1350.937016,"Parent","10 months",2.60391900000013,NA,NA,10.2097819999999,0,NA
"4266",118,1352.426699,1355.05484,"Parent","10 months",2.62814099999991,NA,NA,1.48968300000001,0,NA
"4267",118,1359.536001,1363.290488,"Parent","10 months",3.75448700000015,NA,NA,4.48116099999993,0,NA
"4268",118,1364.525835,1365.300955,"Parent","10 months",0.775120000000015,NA,NA,1.23534699999982,0,NA
"4269",118,1366.06,1366.5,"infant vocs","10 months",0.440000000000055,"individual syllable",1,0.759045000000015,NA,1
"4270",118,1367.904874,1369.576226,"Parent","10 months",1.67135199999984,NA,NA,1.40487400000006,1,NA
"4271",118,1370.678349,1376.746084,"Parent","10 months",6.06773500000008,NA,NA,1.10212300000012,0,NA
"4272",118,1371.43,1372.18,"infant vocs","10 months",0.75,"individual syllable",1,-5.31608400000005,NA,0
"4273",118,1384.121834,1388.142769,"Parent","10 months",4.02093500000001,NA,NA,11.941834,0,NA
"4274",118,1393.775,1394.105,"infant vocs","10 months",0.329999999999927,"individual syllable",1,5.63223100000005,NA,1
"4275",118,1394.997735,1395.421628,"Parent","10 months",0.423893000000135,NA,NA,0.892734999999902,1,NA
"4276",118,1404.2,1404.5,"infant vocs","10 months",0.299999999999955,"individual syllable",1,8.77837199999999,NA,1
"4277",118,1405.183294,1406.176416,"Parent","10 months",0.993122000000085,NA,NA,0.683293999999933,1,NA
"4278",118,1407.1,1407.34,"infant vocs","10 months",0.240000000000009,"individual syllable",1,0.923583999999892,NA,1
"4279",118,1407.799324,1411.759702,"Parent","10 months",3.96037799999999,NA,NA,0.459324000000151,1,NA
"4280",118,1413.18,1413.48,"infant vocs","10 months",0.299999999999955,"individual syllable",1,1.420298,NA,1
"4281",118,1414.145617,1414.884403,"Parent","10 months",0.738786000000118,NA,NA,0.665616999999884,1,NA
"4282",118,1423.640836,1430.653248,"Parent","10 months",7.01241200000004,NA,NA,8.75643300000002,0,NA
"4283",118,1434.64,1436.765,"infant vocs","10 months",2.125,"sequence",3,3.98675200000002,NA,1
"4284",118,1436.042753,1437.084321,"Parent","10 months",1.0415680000001,NA,NA,-0.722247000000152,1,NA
"4285",118,1441.662372,1442.631272,"Parent","10 months",0.968900000000076,NA,NA,4.57805099999996,0,NA
"4286",118,1450.091801,1452.889499,"Parent","10 months",2.79769799999985,NA,NA,7.46052899999995,0,NA
"4287",118,1456.401761,1460.737587,"Parent","10 months",4.335826,NA,NA,3.51226200000019,0,NA
"4288",118,1474.980415,1477.148328,"Parent","10 months",2.167913,NA,NA,14.2428279999999,0,NA
"4289",118,1479.074016,1481.169262,"Parent","10 months",2.09524599999986,NA,NA,1.92568800000004,0,NA
"4290",118,1487.455,1488.072673,"Parent","10 months",0.617672999999968,NA,NA,6.28573800000004,0,NA
"4291",4,2.978978,4.015144,"Parent","5 months",1.036166,NA,NA,NA,0,NA
"4292",4,6.087476,8.1043,"Parent","5 months",2.016824,NA,NA,2.072332,0,NA
"4293",4,8.43,10.5,"infant vocs","5 months",2.07,"individual syllable",1,0.325699999999999,NA,1
"4294",4,11.416331,12.674533,"Parent","5 months",1.258202,NA,NA,0.916331,1,NA
"4295",4,25.682119,28.920138,"Parent","5 months",3.238019,NA,NA,13.007586,0,NA
"4296",4,31.084985,32.805761,"Parent","5 months",1.720776,NA,NA,2.164847,0,NA
"4297",4,35.83,38.7,"infant vocs","5 months",2.87,"individual syllable",1,3.024239,NA,1
"4298",4,39.559344,40.836049,"Parent","5 months",1.276705,NA,NA,0.859344,1,NA
"4299",4,41.021079,60.930272,"Parent","5 months",19.909193,NA,NA,0.185029999999998,0,NA
"4300",4,61.651888,69.848702,"Parent","5 months",8.196814,NA,NA,0.721615999999997,0,NA
"4301",4,72.272591,76.102705,"Parent","5 months",3.830114,NA,NA,2.423889,0,NA
"4302",4,84.43,85.27,"infant vocs","5 months",0.839999999999989,"individual syllable",1,8.32729500000001,NA,1
"4303",4,85.816763,88.037119,"Parent","5 months",2.22035600000001,NA,NA,0.546762999999999,1,NA
"4304",4,90.294481,92.21879,"Parent","5 months",1.92430899999999,NA,NA,2.257362,0,NA
"4305",4,99.749498,102.654463,"Parent","5 months",2.904965,NA,NA,7.530708,0,NA
"4306",4,107.668768,110.05565,"Parent","5 months",2.386882,NA,NA,5.01430499999999,0,NA
"4307",4,117.678873,119.307134,"Parent","5 months",1.62826100000001,NA,NA,7.623223,0,NA
"4308",4,122.138088,124.39545,"Parent","5 months",2.257362,NA,NA,2.83095399999999,0,NA
"4309",4,136.163338,136.73693,"Parent","5 months",0.573591999999991,NA,NA,11.767888,0,NA
"4310",4,138.809262,140.548541,"Parent","5 months",1.73927900000001,NA,NA,2.07233199999999,0,NA
"4311",4,142.694885,146.765538,"Parent","5 months",4.07065299999999,NA,NA,2.146344,0,NA
"4312",4,148.782361,149.596492,"Parent","5 months",0.814131000000003,NA,NA,2.01682300000002,0,NA
"4313",4,160.11,162.74,"infant vocs","5 months",2.63,"individual syllable",1,10.513508,NA,1
"4314",4,163.436712,163.584735,"Parent","5 months",0.148022999999995,NA,NA,0.696711999999991,1,NA
"4315",4,163.76,164.38,"infant vocs","5 months",0.620000000000005,"individual syllable",1,0.175264999999996,NA,1
"4316",4,164.768925,169.727721,"Parent","5 months",4.95879600000001,NA,NA,0.388925,1,NA
"4317",4,176.092741,176.906872,"Parent","5 months",0.814131000000003,NA,NA,6.36501999999999,0,NA
"4318",4,179.95,180.71,"infant vocs","5 months",0.760000000000019,"individual syllable",1,3.043128,NA,1
"4319",4,182.38375,183.327402,"Parent","5 months",0.943652000000014,NA,NA,1.67374999999998,1,NA
"4320",4,184.548597,186.047338,"Parent","5 months",1.498741,NA,NA,1.22119499999999,0,NA
"4321",4,186.879971,195.187804,"Parent","5 months",8.30783299999999,NA,NA,0.832633000000015,0,NA
"4322",4,198.832888,200.535161,"Parent","5 months",1.70227299999999,NA,NA,3.645084,0,NA
"4323",4,203.680666,210.841314,"Parent","5 months",7.16064800000001,NA,NA,3.14550500000001,0,NA
"4324",4,207.4,208.37,"infant vocs","5 months",0.969999999999999,"individual syllable",1,-3.44131400000001,NA,0
"4325",4,217.668909,222.183633,"Parent","5 months",4.51472399999997,NA,NA,9.29890900000001,0,NA
"4326",4,226.957399,228.215601,"Parent","5 months",1.25820199999998,NA,NA,4.77376600000002,0,NA
"4327",4,236.745469,240.483068,"Parent","5 months",3.73759899999999,NA,NA,8.52986800000002,0,NA
"4328",4,251.140777,253.083589,"Parent","5 months",1.94281199999998,NA,NA,10.657709,0,NA
"4329",4,253.96,255.81,"infant vocs","5 months",1.84999999999999,"individual syllable",1,0.876411000000019,NA,0
"4330",4,256.87,257.19,"infant vocs","5 months",0.319999999999993,"individual syllable",1,1.06,NA,0
"4331",4,261.298906,262.557108,"Parent","5 months",1.25820200000004,NA,NA,4.10890599999999,0,NA
"4332",4,270.72,271.09,"infant vocs","5 months",0.369999999999948,"individual syllable",1,8.162892,NA,1
"4333",4,271.438533,273.862421,"Parent","5 months",2.42388799999998,NA,NA,0.348533000000032,1,NA
"4334",4,277.15595,280.245945,"Parent","5 months",3.08999499999999,NA,NA,3.29352900000004,0,NA
"4335",4,284.61,284.93,"infant vocs","5 months",0.319999999999993,"individual syllable",1,4.36405500000001,NA,0
"4336",4,287.906174,289.515932,"Parent","5 months",1.609758,NA,NA,2.97617400000001,0,NA
"4337",4,292.271657,294.837062,"Parent","5 months",2.565405,NA,NA,2.75572499999998,0,NA
"4338",4,298.269907,302.699384,"Parent","5 months",4.42947700000002,NA,NA,3.43284499999999,0,NA
"4339",4,304.268157,307.091949,"Parent","5 months",2.82379200000003,NA,NA,1.56877299999996,0,NA
"4340",4,308.549985,310.266407,"Parent","5 months",1.71642200000002,NA,NA,1.45803599999999,0,NA
"4341",4,310.48,312.58,"infant vocs","5 months",2.09999999999997,"sequence",2,0.213593000000003,NA,1
"4342",4,312.7949,313.99455,"Parent","5 months",1.19965000000002,NA,NA,0.2149,1,NA
"4343",4,316.172376,317.298202,"Parent","5 months",1.12582600000002,NA,NA,2.17782599999998,0,NA
"4344",4,322.15217,328.519544,"Parent","5 months",6.36737399999998,NA,NA,4.85396800000001,0,NA
"4345",4,336.972462,337.101655,"Parent","5 months",0.129192999999987,NA,NA,8.45291800000001,0,NA
"4346",4,339.648605,350.740753,"Parent","5 months",11.092148,NA,NA,2.54694999999998,0,NA
"4347",4,352.143421,366.133186,"Parent","5 months",13.989765,NA,NA,1.40266800000001,0,NA
"4348",4,369.159995,378.867932,"Parent","5 months",9.70793700000002,NA,NA,3.02680899999996,0,NA
"4349",4,370.84,373.56,"infant vocs","5 months",2.72000000000003,"individual syllable",1,-8.02793200000002,NA,0
"4350",4,383.4,387.92,"infant vocs","5 months",4.52000000000004,"sequence",3,9.83999999999997,NA,1
"4351",4,384.441691,385.30913,"Parent","5 months",0.86743899999999,NA,NA,-3.47830900000002,1,NA
"4352",4,388.206746,388.631238,"Parent","5 months",0.424491999999987,NA,NA,2.89761600000003,0,NA
"4353",4,390.236923,398.948228,"Parent","5 months",8.71130499999998,NA,NA,1.60568499999999,0,NA
"4354",4,401.181422,402.233423,"Parent","5 months",1.05200100000002,NA,NA,2.23319400000003,0,NA
"4355",4,404.614267,406.090759,"Parent","5 months",1.47649200000001,NA,NA,2.38084399999997,0,NA
"4356",4,408.785358,412.107466,"Parent","5 months",3.32210800000001,NA,NA,2.69459899999998,0,NA
"4357",4,414.10073,414.96817,"Parent","5 months",0.867439999999988,NA,NA,1.99326400000001,0,NA
"4358",4,417.090627,418.308733,"Parent","5 months",1.21810600000003,NA,NA,2.122457,0,NA
"4359",4,422.756667,424.436177,"Parent","5 months",1.67950999999999,NA,NA,4.44793399999998,0,NA
"4360",4,430.840462,440.935978,"Parent","5 months",10.095516,NA,NA,6.40428500000002,0,NA
"4361",4,443.224542,443.482928,"Parent","5 months",0.25838600000003,NA,NA,2.28856400000001,0,NA
"4362",4,443.9997,455.184129,"Parent","5 months",11.184429,NA,NA,0.516772000000003,0,NA
"4363",4,460.333396,464.707505,"Parent","5 months",4.37410900000003,NA,NA,5.14926700000001,0,NA
"4364",4,463.25,463.55,"infant vocs","5 months",0.300000000000011,"individual syllable",1,-1.45750500000003,NA,0
"4365",4,465.28,465.48,"infant vocs","5 months",0.200000000000045,"individual syllable",1,1.72999999999996,NA,0
"4366",4,474.55,475.34,"infant vocs","5 months",0.789999999999964,"individual syllable",1,9.06999999999999,NA,1
"4367",4,476.371794,479.343235,"Parent","5 months",2.97144099999997,NA,NA,1.03179400000005,1,NA
"4368",4,485.562959,486.817978,"Parent","5 months",1.255019,NA,NA,6.21972399999999,0,NA
"4369",4,492.06,492.35,"infant vocs","5 months",0.29000000000002,"individual syllable",1,5.24202200000002,NA,0
"4370",4,501.25,501.51,"infant vocs","5 months",0.259999999999991,"individual syllable",1,8.89999999999998,NA,0
"4371",4,505.144939,505.901641,"Parent","5 months",0.756701999999962,NA,NA,3.63493900000003,0,NA
"4372",4,507.175116,510.294206,"Parent","5 months",3.11908999999997,NA,NA,1.27347500000002,0,NA
"4373",4,513.468664,515.757227,"Parent","5 months",2.28856299999995,NA,NA,3.17445800000002,0,NA
"4374",4,517.27,517.6,"infant vocs","5 months",0.330000000000041,"individual syllable",1,1.51277300000004,NA,0
"4375",4,519.881602,521.248125,"Parent","5 months",1.36652299999992,NA,NA,2.28160200000002,0,NA
"4376",4,523.043361,539.937336,"Parent","5 months",16.893975,NA,NA,1.79523600000005,0,NA
"4377",4,541.946929,543.112492,"Parent","5 months",1.16556300000002,NA,NA,2.009593,0,NA
"4378",4,548.297241,550.668561,"Parent","5 months",2.37131999999997,NA,NA,5.18474900000001,0,NA
"4379",4,552.530783,554.607362,"Parent","5 months",2.07657899999992,NA,NA,1.86222200000009,0,NA
"4380",4,557.903094,558.197834,"Parent","5 months",0.294739999999933,NA,NA,3.29573200000004,0,NA
"4381",4,563.10124,566.142423,"Parent","5 months",3.04118300000005,NA,NA,4.90340600000002,0,NA
"4382",4,565.5,571.29,"infant vocs","5 months",5.78999999999996,"sequence",2,-0.642423000000008,NA,1
"4383",4,567.857276,569.250593,"Parent","5 months",1.39331700000002,NA,NA,-3.43272400000001,1,NA
"4384",4,573.175997,575.426741,"Parent","5 months",2.25074399999994,NA,NA,3.92540400000007,0,NA
"4385",4,575.14,578.74,"infant vocs","5 months",3.60000000000002,"sequence",2,-0.286741000000006,NA,0
"4386",4,581.428724,582.822042,"Parent","5 months",1.39331800000002,NA,NA,2.68872399999998,0,NA
"4387",4,585.849828,587.403913,"Parent","5 months",1.55408499999999,NA,NA,3.02778599999999,0,NA
"4388",4,594.477679,598.027959,"Parent","5 months",3.55028000000004,NA,NA,7.07376599999998,0,NA
"4389",4,615.082702,629.042671,"Parent","5 months",13.959969,NA,NA,17.054743,0,NA
"4390",4,630.878099,634.441777,"Parent","5 months",3.56367799999998,NA,NA,1.83542799999998,0,NA
"4391",4,638.260003,644.248589,"Parent","5 months",5.98858600000005,NA,NA,3.81822599999998,0,NA
"4392",4,654.0554,658.972204,"Parent","5 months",4.91680400000007,NA,NA,9.80681099999993,0,NA
"4393",4,660.02,661.36,"infant vocs","5 months",1.34000000000003,"individual syllable",1,1.04779599999995,NA,1
"4394",4,663.044978,666.78282,"Parent","5 months",3.737842,NA,NA,1.684978,1,NA
"4395",4,681.600216,685.418442,"Parent","5 months",3.81822599999998,NA,NA,14.817396,0,NA
"4396",4,686.15,686.41,"infant vocs","5 months",0.259999999999991,"individual syllable",1,0.73155799999995,NA,1
"4397",4,687.039513,690.65678,"Parent","5 months",3.61726699999997,NA,NA,0.629513000000088,1,NA
"4398",4,689.04,689.46,"infant vocs","5 months",0.420000000000073,"individual syllable",1,-1.61678000000006,NA,0
"4399",4,692.719962,695.680762,"Parent","5 months",2.96079999999995,NA,NA,3.25996199999997,0,NA
"4400",4,697.636765,713.217806,"Parent","5 months",15.581041,NA,NA,1.95600300000001,0,NA
"4401",4,699.3,699.57,"infant vocs","5 months",0.270000000000095,"individual syllable",1,-13.917806,NA,0
"4402",4,715.61592,717.250389,"Parent","5 months",1.63446900000008,NA,NA,16.0459199999999,0,NA
"4403",4,718.241788,720.224586,"Parent","5 months",1.982798,NA,NA,0.991399000000001,0,NA
"4404",4,723.06481,724.659087,"Parent","5 months",1.59427700000003,NA,NA,2.84022399999992,0,NA
"4405",4,732.174963,733.514691,"Parent","5 months",1.33972799999992,NA,NA,7.51587600000005,0,NA
"4406",4,735.14916,736.207545,"Parent","5 months",1.05838499999993,NA,NA,1.63446900000008,0,NA
"4407",4,737.252534,740.253525,"Parent","5 months",3.000991,NA,NA,1.04498899999999,0,NA
"4408",4,742.129145,780.344653,"Parent","5 months",38.215508,NA,NA,1.87562000000003,0,NA
"4409",4,781.452022,783.463743,"Parent","5 months",2.01172099999997,NA,NA,1.10736900000006,0,NA
"4410",4,785.401639,787.727115,"Parent","5 months",2.32547599999998,NA,NA,1.93789600000002,0,NA
"4411",4,799.520597,805.149724,"Parent","5 months",5.62912700000004,NA,NA,11.7934819999999,0,NA
"4412",4,807.272182,808.545657,"Parent","5 months",1.27347499999996,NA,NA,2.12245800000005,0,NA
"4413",4,810.169798,811.830852,"Parent","5 months",1.66105400000004,NA,NA,1.62414100000001,0,NA
"4414",4,815.15296,815.928118,"Parent","5 months",0.775158000000033,NA,NA,3.32210799999996,0,NA
"4415",4,825.193108,825.894441,"Parent","5 months",0.701332999999977,NA,NA,9.26499000000001,0,NA
"4416",4,827.592408,828.921251,"Parent","5 months",1.32884300000001,NA,NA,1.69796699999995,0,NA
"4417",4,833.553745,834.052062,"Parent","5 months",0.498316999999929,NA,NA,4.63249400000007,0,NA
"4418",4,841.68,841.97,"infant vocs","5 months",0.290000000000077,"individual syllable",1,7.62793799999997,NA,0
"4419",4,845.808632,849.093827,"Parent","5 months",3.28519500000004,NA,NA,3.83863199999996,0,NA
"4420",4,862.400714,865.187594,"Parent","5 months",2.78688,NA,NA,13.306887,0,NA
"4421",4,869.53,870.38,"infant vocs","5 months",0.850000000000023,"individual syllable",1,4.34240599999998,NA,1
"4422",4,870.078474,871.905634,"Parent","5 months",1.82715999999994,NA,NA,-0.301525999999967,1,NA
"4423",4,878.605218,883.256168,"Parent","5 months",4.65094999999997,NA,NA,6.69958400000007,0,NA
"4424",4,879.69,880.02,"infant vocs","5 months",0.329999999999927,"individual syllable",1,-3.56616799999995,NA,0
"4425",4,885.083328,886.153785,"Parent","5 months",1.07045699999992,NA,NA,5.06332800000007,0,NA
"4426",4,887.980944,892.059754,"Parent","5 months",4.07880999999998,NA,NA,1.82715900000005,0,NA
"4427",4,896.027827,898.002636,"Parent","5 months",1.97480900000005,NA,NA,3.968073,0,NA
"4428",4,899.922076,900.383479,"Parent","5 months",0.461403000000018,NA,NA,1.9194399999999,0,NA
"4429",4,919.190301,921.774162,"Parent","5 months",2.58386100000007,NA,NA,18.806822,0,NA
"4430",6,5.916793,6.719386,"Parent","5 months",0.802593,NA,NA,NA,0,NA
"4431",6,11.796255,12.673508,"Parent","5 months",0.877253,NA,NA,5.076869,0,NA
"4432",6,15.883882,19.878183,"Parent","5 months",3.994301,NA,NA,3.210374,0,NA
"4433",6,35.7434,40.33498,"Parent","5 months",4.59158,NA,NA,15.865217,0,NA
"4434",6,50.918013,53.120479,"Parent","5 months",2.202466,NA,NA,10.583033,0,NA
"4435",6,55.378939,58.477322,"Parent","5 months",3.098383,NA,NA,2.25846,0,NA
"4436",6,62.826258,63.964821,"Parent","5 months",1.138563,NA,NA,4.348936,0,NA
"4437",6,69.844283,72.476043,"Parent","5 months",2.63176,NA,NA,5.879462,0,NA
"4438",6,79.923362,80.763286,"Parent","5 months",0.839923999999996,NA,NA,7.44731899999999,0,NA
"4439",6,86.568088,86.960053,"Parent","5 months",0.391964999999999,NA,NA,5.80480200000001,0,NA
"4440",6,88.023955,89.610477,"Parent","5 months",1.586522,NA,NA,1.063902,0,NA
"4441",6,92.466216,92.85818,"Parent","5 months",0.391964000000002,NA,NA,2.855739,0,NA
"4442",6,96.311198,96.927142,"Parent","5 months",0.615943999999999,NA,NA,3.453018,0,NA
"4443",6,106.446272,107.566169,"Parent","5 months",1.11989700000001,NA,NA,9.51912999999999,0,NA
"4444",6,115.592102,116.320036,"Parent","5 months",0.727934000000005,NA,NA,8.025933,0,NA
"4445",6,119.063785,120.109023,"Parent","5 months",1.045238,NA,NA,2.74374899999999,0,NA
"4446",6,124.905918,125.708511,"Parent","5 months",0.802593000000002,NA,NA,4.79689500000001,0,NA
"4447",6,134.854342,135.768925,"Parent","5 months",0.914582999999993,NA,NA,9.145831,0,NA
"4448",6,139.987206,149.226362,"Parent","5 months",9.23915600000001,NA,NA,4.21828099999999,0,NA
"4449",6,151.876786,153.556633,"Parent","5 months",1.679847,NA,NA,2.65042400000002,0,NA
"4450",6,157.625594,158.670832,"Parent","5 months",1.04523799999998,NA,NA,4.068961,0,NA
"4451",6,170.112453,170.821722,"Parent","5 months",0.709269000000006,NA,NA,11.441621,0,NA
"4452",6,177.485113,177.821082,"Parent","5 months",0.335968999999977,NA,NA,6.66339100000002,0,NA
"4453",6,190.948547,192.971843,"Parent","5 months",2.02329600000002,NA,NA,13.127465,0,NA
"4454",6,194.447163,195.142671,"Parent","5 months",0.695508000000018,NA,NA,1.47531999999998,0,NA
"4455",6,196.828751,200.411671,"Parent","5 months",3.58292,NA,NA,1.68608,0,NA
"4456",6,202.434967,202.898639,"Parent","5 months",0.463672000000003,NA,NA,2.02329599999999,0,NA
"4457",6,207.198142,210.549226,"Parent","5 months",3.35108400000001,NA,NA,4.29950299999999,0,NA
"4458",6,219.148234,220.054502,"Parent","5 months",0.906268000000011,NA,NA,8.599008,0,NA
"4459",6,226.292997,228.147685,"Parent","5 months",1.85468799999998,NA,NA,6.238495,0,NA
"4460",6,239.5498,240.434992,"Parent","5 months",0.885191999999989,NA,NA,11.402115,0,NA
"4461",6,253.017363,253.881479,"Parent","5 months",0.864116000000024,NA,NA,12.582371,0,NA
"4462",6,259.951367,261.553143,"Parent","5 months",1.60177599999997,NA,NA,6.06988799999999,0,NA
"4463",6,261.848207,262.332955,"Parent","5 months",0.484748000000025,NA,NA,0.295064000000025,0,NA
"4464",6,270.004618,270.78443,"Parent","5 months",0.779811999999993,NA,NA,7.67166299999997,0,NA
"4465",6,291.544289,292.239797,"Parent","5 months",0.695508000000018,NA,NA,20.759859,0,NA
"4466",6,301.59754,303.136088,"Parent","5 months",1.53854799999999,NA,NA,9.35774299999997,0,NA
"4467",6,308.82,308.99,"infant vocs","5 months",0.170000000000016,"individual syllable",1,5.68391200000002,NA,0
"4468",6,312.957503,313.863771,"Parent","5 months",0.906268000000011,NA,NA,3.96750299999997,0,NA
"4469",6,317.235931,319.912583,"Parent","5 months",2.67665199999999,NA,NA,3.37216000000001,0,NA
"4470",6,340.166618,340.777822,"Parent","5 months",0.611203999999987,NA,NA,20.254035,0,NA
"4471",6,342.927574,347.037393,"Parent","5 months",4.10981900000002,NA,NA,2.14975199999998,0,NA
"4472",6,350.704617,351.294745,"Parent","5 months",0.590127999999993,NA,NA,3.66722399999998,0,NA
"4473",6,355.193805,357.659697,"Parent","5 months",2.465892,NA,NA,3.89906000000002,0,NA
"4474",6,361.495528,366.300856,"Parent","5 months",4.80532800000003,NA,NA,3.83583099999998,0,NA
"4475",6,371.75954,373.255936,"Parent","5 months",1.496396,NA,NA,5.458684,0,NA
"4476",6,375.911511,378.419555,"Parent","5 months",2.50804399999998,NA,NA,2.655575,0,NA
"4477",6,380.974766,382.184919,"Parent","5 months",1.21015299999999,NA,NA,2.55521099999999,0,NA
"4478",6,383.953604,384.661078,"Parent","5 months",0.707473999999991,NA,NA,1.768685,0,NA
"4479",6,387.788858,397.767965,"Parent","5 months",9.979107,NA,NA,3.12778000000003,0,NA
"4480",6,400.151035,401.91972,"Parent","5 months",1.768685,NA,NA,2.38306999999998,0,NA
"4481",6,404.265555,406.965127,"Parent","5 months",2.69957199999999,NA,NA,2.34583500000002,0,NA
"4482",6,408.808283,409.646082,"Parent","5 months",0.837798999999961,NA,NA,1.84315600000002,0,NA
"4483",6,410.372173,413.816455,"Parent","5 months",3.44428200000004,NA,NA,0.726090999999997,0,NA
"4484",6,416.013348,416.888382,"Parent","5 months",0.875033999999971,NA,NA,2.19689299999999,0,NA
"4485",6,429.529825,433.77467,"Parent","5 months",4.244845,NA,NA,12.641443,0,NA
"4486",6,435.878474,442.878743,"Parent","5 months",7.000269,NA,NA,2.10380399999997,0,NA
"4487",6,444.21922,448.817802,"Parent","5 months",4.59858199999996,NA,NA,1.34047700000002,0,NA
"4488",6,454.254181,457.959111,"Parent","5 months",3.70492999999999,NA,NA,5.43637900000004,0,NA
"4489",6,468.385044,469.557961,"Parent","5 months",1.17291699999998,NA,NA,10.425933,0,NA
"4490",6,481.436078,482.944115,"Parent","5 months",1.508037,NA,NA,11.878117,0,NA
"4491",6,485.141008,485.792629,"Parent","5 months",0.651620999999977,NA,NA,2.19689299999999,0,NA
"4492",6,493.92858,494.636054,"Parent","5 months",0.707473999999991,NA,NA,8.13595100000003,0,NA
"4493",6,509.362684,514.09159,"Parent","5 months",4.728906,NA,NA,14.72663,0,NA
"4494",6,518.001315,518.503994,"Parent","5 months",0.502679000000057,NA,NA,3.90972499999998,0,NA
"4495",6,524.014844,524.29411,"Parent","5 months",0.279266000000007,NA,NA,5.51085,0,NA
"4496",6,528.24107,529.842196,"Parent","5 months",1.60112599999991,NA,NA,3.94695999999999,0,NA
"4497",6,540.156423,542.89323,"Parent","5 months",2.736807,NA,NA,10.3142270000001,0,NA
"4498",6,542.6,543.33,"infant vocs","5 months",0.730000000000018,"individual syllable",1,-0.293229999999994,NA,1
"4499",6,544.773621,549.037083,"Parent","5 months",4.263462,NA,NA,1.44362100000001,1,NA
"4500",6,551.829744,555.013377,"Parent","5 months",3.18363299999999,NA,NA,2.79266099999995,0,NA
"4501",6,554.96,556.21,"infant vocs","5 months",1.25,"sequence",2,-0.0533769999999549,NA,0
"4502",6,574.524766,579.868057,"Parent","5 months",5.34329100000002,NA,NA,18.314766,0,NA
"4503",6,574.78,575.02,"infant vocs","5 months",0.240000000000009,"individual syllable",1,-5.08805700000005,NA,0
"4504",6,588.190186,589.698222,"Parent","5 months",1.50803599999995,NA,NA,13.1701860000001,0,NA
"4505",6,590.3,590.61,"infant vocs","5 months",0.310000000000059,"individual syllable",1,0.601777999999968,NA,1
"4506",6,592.379177,592.919091,"Parent","5 months",0.539913999999953,NA,NA,1.76917700000001,1,NA
"4507",6,594.799483,597.852792,"Parent","5 months",3.05330900000001,NA,NA,1.88039200000003,0,NA
"4508",6,603.717379,606.100449,"Parent","5 months",2.38306999999998,NA,NA,5.86458700000003,0,NA
"4509",6,606.435569,606.938247,"Parent","5 months",0.50267800000006,NA,NA,0.335119999999961,0,NA
"4510",6,608.353196,609.414407,"Parent","5 months",1.06121099999996,NA,NA,1.41494899999998,0,NA
"4511",6,609.861232,610.494235,"Parent","5 months",0.633003000000031,NA,NA,0.44682499999999,0,NA
"4512",6,611.44374,612.59804,"Parent","5 months",1.15429999999992,NA,NA,0.949505000000045,0,NA
"4513",6,617.420034,621.776584,"Parent","5 months",4.35654999999997,NA,NA,4.82199400000002,0,NA
"4514",6,623.340474,624.904364,"Parent","5 months",1.56389000000001,NA,NA,1.56389000000001,0,NA
"4515",6,627.008169,650.857491,"Parent","5 months",23.849322,NA,NA,2.10380499999997,0,NA
"4516",6,650.931962,660.855216,"Parent","5 months",9.92325400000004,NA,NA,0.0744710000000168,0,NA
"4517",6,662.38187,665.472415,"Parent","5 months",3.09054499999991,NA,NA,1.52665400000001,0,NA
"4518",6,671.35562,672.193418,"Parent","5 months",0.837797999999907,NA,NA,5.88320500000009,0,NA
