"","sub","age","seq_cat","onset","offset","duration","syllable_total","tier"
"604",11,"5 months","individual syllable",409.8,410.33,0.529999999999973,1,"infant vocs"
"605",11,"5 months","individual syllable",494.82,495.11,0.29000000000002,1,"infant vocs"
"606",11,"5 months","individual syllable",496.52,500.67,4.15000000000003,1,"infant vocs"
"607",11,"5 months","individual syllable",635.95,636.19,0.240000000000009,1,"infant vocs"
"608",11,"5 months","individual syllable",716.56,716.92,0.360000000000014,1,"infant vocs"
"609",11,"5 months","individual syllable",776.78,777.63,0.850000000000023,1,"infant vocs"
"610",11,"5 months","individual syllable",851.33,855.7,4.37,1,"infant vocs"
"611",11,"5 months","individual syllable",868.56,868.88,0.32000000000005,1,"infant vocs"
"612",11,"5 months","individual syllable",893.12,893.78,0.659999999999968,1,"infant vocs"
"613",11,"5 months","individual syllable",899.54,902.86,3.32000000000005,1,"infant vocs"
"614",11,"5 months","individual syllable",906.68,907.29,0.610000000000014,1,"infant vocs"
"615",11,"5 months","individual syllable",917.42,917.92,0.5,1,"infant vocs"
"616",11,"5 months","individual syllable",923.99,925,1.00999999999999,1,"infant vocs"
"617",11,"5 months","individual syllable",926.25,926.93,0.67999999999995,1,"infant vocs"
"618",11,"5 months","individual syllable",938.6,938.92,0.319999999999936,1,"infant vocs"
"619",27,"5 months","individual syllable",60.64,62.08,1.44,1,"infant vocs"
"620",27,"5 months","individual syllable",68.8,69.77,0.969999999999999,1,"infant vocs"
"621",27,"5 months","individual syllable",114.022,114.422,0.399999999999991,1,"infant vocs"
"622",27,"5 months","individual syllable",116.85,117.19,0.340000000000003,1,"infant vocs"
"623",27,"5 months","individual syllable",123.66,124.09,0.430000000000007,1,"infant vocs"
"624",27,"5 months","individual syllable",130.17,130.52,0.350000000000023,1,"infant vocs"
"625",27,"5 months","individual syllable",192.59,193.15,0.560000000000002,1,"infant vocs"
"626",27,"5 months","individual syllable",307.13,307.5,0.370000000000005,1,"infant vocs"
"627",27,"5 months","individual syllable",350.142,350.612,0.470000000000027,1,"infant vocs"
"628",27,"5 months","individual syllable",356.41,356.86,0.449999999999989,1,"infant vocs"
"629",27,"5 months","individual syllable",361.569,362.179,0.609999999999957,1,"infant vocs"
"630",27,"5 months","individual syllable",370.38,370.56,0.180000000000007,1,"infant vocs"
"631",27,"5 months","individual syllable",389.45,390.22,0.770000000000039,1,"infant vocs"
"632",27,"5 months","individual syllable",423.225,423.665,0.439999999999998,1,"infant vocs"
"633",27,"5 months","individual syllable",428,428.19,0.189999999999998,1,"infant vocs"
"634",27,"5 months","individual syllable",442.403,442.673,0.269999999999982,1,"infant vocs"
"635",27,"5 months","individual syllable",448.474,448.684,0.210000000000036,1,"infant vocs"
"636",27,"5 months","individual syllable",462.79,463.83,1.03999999999996,1,"infant vocs"
"637",27,"5 months","individual syllable",465.448,465.638,0.189999999999998,1,"infant vocs"
"638",27,"5 months","individual syllable",581.099,581.359,0.259999999999991,1,"infant vocs"
"639",27,"5 months","individual syllable",591.29,591.63,0.340000000000032,1,"infant vocs"
"640",27,"5 months","individual syllable",653.62,654.19,0.57000000000005,1,"infant vocs"
"641",27,"5 months","individual syllable",660.25,660.44,0.190000000000055,1,"infant vocs"
"642",27,"5 months","individual syllable",692.67,693.24,0.57000000000005,1,"infant vocs"
"643",27,"5 months","individual syllable",695.25,695.61,0.360000000000014,1,"infant vocs"
"644",27,"5 months","individual syllable",701.53,701.89,0.360000000000014,1,"infant vocs"
"645",27,"5 months","individual syllable",703.85,704.54,0.689999999999941,1,"infant vocs"
"646",27,"5 months","individual syllable",774.92,775.45,0.530000000000086,1,"infant vocs"
"647",27,"5 months","individual syllable",802.17,802.67,0.5,1,"infant vocs"
"648",27,"5 months","individual syllable",820.09,820.34,0.25,1,"infant vocs"
"649",27,"5 months","individual syllable",822.56,822.9,0.340000000000032,1,"infant vocs"
"650",27,"5 months","individual syllable",827.06,827.55,0.490000000000009,1,"infant vocs"
"651",27,"5 months","individual syllable",838.38,838.64,0.259999999999991,1,"infant vocs"
"652",27,"5 months","individual syllable",843.03,843.51,0.480000000000018,1,"infant vocs"
"653",27,"5 months","individual syllable",866.22,866.36,0.139999999999986,1,"infant vocs"
"654",27,"5 months","individual syllable",879.75,880.33,0.580000000000041,1,"infant vocs"
"655",27,"5 months","individual syllable",886.61,886.83,0.220000000000027,1,"infant vocs"
"656",27,"5 months","individual syllable",904.21,904.5,0.289999999999964,1,"infant vocs"
"657",28,"5 months","individual syllable",424.781,425.017,0.23599999999999,1,"infant vocs"
"658",28,"5 months","individual syllable",479,479.63,0.629999999999995,1,"infant vocs"
"659",28,"5 months","individual syllable",664.63,664.77,0.139999999999986,1,"infant vocs"
"660",28,"5 months","individual syllable",668.572,669.408,0.836000000000013,1,"infant vocs"
"661",28,"5 months","individual syllable",720.43,720.67,0.240000000000009,1,"infant vocs"
"662",28,"5 months","individual syllable",721.86,722.04,0.17999999999995,1,"infant vocs"
"663",28,"5 months","individual syllable",731.16,731.29,0.129999999999995,1,"infant vocs"
"664",28,"5 months","individual syllable",781.718,782.236,0.518000000000029,1,"infant vocs"
"665",43,"5 months","individual syllable",138.128,138.658,0.530000000000001,1,"infant vocs"
"666",43,"5 months","individual syllable",191.993,192.293,0.300000000000011,1,"infant vocs"
"667",43,"5 months","individual syllable",196.238,196.488,0.25,1,"infant vocs"
"668",43,"5 months","individual syllable",198.371,198.671,0.299999999999983,1,"infant vocs"
"669",43,"5 months","individual syllable",320.555,320.775,0.21999999999997,1,"infant vocs"
"670",43,"5 months","individual syllable",390.758,390.988,0.230000000000018,1,"infant vocs"
"671",43,"5 months","individual syllable",441.993,442.203,0.20999999999998,1,"infant vocs"
"672",43,"5 months","individual syllable",535.82,536.05,0.229999999999905,1,"infant vocs"
"673",43,"5 months","individual syllable",537.476,537.896,0.419999999999959,1,"infant vocs"
"674",43,"5 months","individual syllable",543.755,544.215,0.460000000000036,1,"infant vocs"
"675",43,"5 months","individual syllable",552.435,554.635,2.20000000000005,1,"infant vocs"
"676",43,"5 months","individual syllable",560.355,563.22,2.86500000000001,1,"infant vocs"
"677",43,"5 months","individual syllable",575.536,575.866,0.330000000000041,1,"infant vocs"
"678",43,"5 months","individual syllable",578.583,578.833,0.25,1,"infant vocs"
"679",43,"5 months","individual syllable",601.783,603.393,1.61000000000001,1,"infant vocs"
"680",43,"5 months","individual syllable",626,626.44,0.440000000000055,1,"infant vocs"
"681",43,"5 months","individual syllable",645.74,646.28,0.539999999999964,1,"infant vocs"
"682",43,"5 months","individual syllable",650.396,650.726,0.330000000000041,1,"infant vocs"
"683",43,"5 months","individual syllable",683.086,683.456,0.370000000000005,1,"infant vocs"
"684",43,"5 months","individual syllable",858.38,858.52,0.139999999999986,1,"infant vocs"
"685",43,"5 months","individual syllable",866.851,867.051,0.200000000000045,1,"infant vocs"
"686",43,"5 months","individual syllable",880.155,880.285,0.129999999999995,1,"infant vocs"
"687",43,"5 months","individual syllable",891.351,892.841,1.49000000000001,1,"infant vocs"
"688",47,"5 months","individual syllable",4.77,5.49,0.720000000000001,1,"infant vocs"
"689",47,"5 months","individual syllable",198.1,199.37,1.27000000000001,1,"infant vocs"
"690",47,"5 months","individual syllable",321.79,322.07,0.279999999999973,1,"infant vocs"
"691",47,"5 months","individual syllable",331.64,331.91,0.270000000000039,1,"infant vocs"
"692",47,"5 months","individual syllable",501.83,502.11,0.28000000000003,1,"infant vocs"
"693",47,"5 months","individual syllable",509.96,510.4,0.439999999999998,1,"infant vocs"
"694",47,"5 months","individual syllable",513.53,515.46,1.93000000000006,1,"infant vocs"
"695",47,"5 months","individual syllable",763.72,764.14,0.419999999999959,1,"infant vocs"
"696",47,"5 months","individual syllable",796.29,796.51,0.220000000000027,1,"infant vocs"
"697",47,"5 months","individual syllable",854.44,854.57,0.129999999999995,1,"infant vocs"
"698",48,"5 months","individual syllable",132.762,132.912,0.150000000000006,1,"infant vocs"
"699",48,"5 months","individual syllable",274.287,274.537,0.25,1,"infant vocs"
"700",48,"5 months","individual syllable",752.883,753.483,0.599999999999909,1,"infant vocs"
"701",48,"5 months","individual syllable",807.26,807.71,0.450000000000045,1,"infant vocs"
"702",48,"5 months","individual syllable",820.869,821.419,0.549999999999955,1,"infant vocs"
"703",48,"5 months","individual syllable",843.78,844.04,0.259999999999991,1,"infant vocs"
"704",53,"5 months","individual syllable",111.41,111.7,0.290000000000006,1,"infant vocs"
"705",53,"5 months","individual syllable",130.955,131.255,0.299999999999983,1,"infant vocs"
"706",53,"5 months","individual syllable",174.445,174.655,0.210000000000008,1,"infant vocs"
"707",53,"5 months","individual syllable",189.29,189.64,0.349999999999994,1,"infant vocs"
"708",53,"5 months","individual syllable",207.485,207.865,0.379999999999995,1,"infant vocs"
"709",53,"5 months","individual syllable",393.625,394.505,0.879999999999995,1,"infant vocs"
"710",53,"5 months","individual syllable",439.592,440.982,1.39000000000004,1,"infant vocs"
"711",53,"5 months","individual syllable",458.47,458.63,0.159999999999968,1,"infant vocs"
"712",53,"5 months","individual syllable",463.074,463.574,0.5,1,"infant vocs"
"713",53,"5 months","individual syllable",489.225,489.8,0.574999999999989,1,"infant vocs"
"714",53,"5 months","individual syllable",508.3,508.91,0.610000000000014,1,"infant vocs"
"715",53,"5 months","individual syllable",562.505,563.075,0.57000000000005,1,"infant vocs"
"716",53,"5 months","individual syllable",566.965,567.625,0.659999999999968,1,"infant vocs"
"717",53,"5 months","individual syllable",647.615,647.805,0.189999999999941,1,"infant vocs"
"718",53,"5 months","individual syllable",657.365,657.585,0.220000000000027,1,"infant vocs"
"719",53,"5 months","individual syllable",724.67,725.47,0.800000000000068,1,"infant vocs"
"720",53,"5 months","individual syllable",762.735,764.305,1.56999999999994,1,"infant vocs"
"721",53,"5 months","individual syllable",833.195,833.775,0.579999999999927,1,"infant vocs"
"722",59,"5 months","individual syllable",345.127,345.899,0.771999999999991,1,"infant vocs"
"723",59,"5 months","individual syllable",364.053,364.253,0.199999999999989,1,"infant vocs"
"724",59,"5 months","individual syllable",383.899,384.126,0.226999999999975,1,"infant vocs"
"725",59,"5 months","individual syllable",401.174,401.347,0.173000000000002,1,"infant vocs"
"726",59,"5 months","individual syllable",405.194,405.376,0.18199999999996,1,"infant vocs"
"727",59,"5 months","individual syllable",465.371,466.007,0.636000000000024,1,"infant vocs"
"728",59,"5 months","individual syllable",480.145,482.809,2.66400000000004,1,"infant vocs"
"729",59,"5 months","individual syllable",494.227,495.518,1.291,1,"infant vocs"
"730",59,"5 months","individual syllable",497.108,498.172,1.06400000000002,1,"infant vocs"
"731",59,"5 months","individual syllable",554.03,554.749,0.719000000000051,1,"infant vocs"
"732",59,"5 months","individual syllable",817.962,818.198,0.23599999999999,1,"infant vocs"
"733",59,"5 months","individual syllable",824.051,825.245,1.19399999999996,1,"infant vocs"
"734",59,"5 months","individual syllable",826.39,828.217,1.827,1,"infant vocs"
"735",59,"5 months","individual syllable",829.72,830.96,1.24000000000001,1,"infant vocs"
"736",59,"5 months","individual syllable",845.524,845.824,0.299999999999955,1,"infant vocs"
"737",59,"5 months","individual syllable",868.454,869.018,0.564000000000078,1,"infant vocs"
"738",59,"5 months","individual syllable",878.154,878.58,0.426000000000045,1,"infant vocs"
"739",59,"5 months","individual syllable",879.796,880.223,0.426999999999907,1,"infant vocs"
"740",64,"5 months","individual syllable",18.27,19.56,1.29,1,"infant vocs"
"741",64,"5 months","individual syllable",24.615,25.295,0.680000000000003,1,"infant vocs"
"742",64,"5 months","individual syllable",26.835,27.175,0.34,1,"infant vocs"
"743",64,"5 months","individual syllable",156.375,157.055,0.680000000000007,1,"infant vocs"
"744",64,"5 months","individual syllable",292.54,293.78,1.23999999999995,1,"infant vocs"
"745",64,"5 months","individual syllable",393.02,393.52,0.5,1,"infant vocs"
"746",64,"5 months","individual syllable",449.71,450.11,0.400000000000034,1,"infant vocs"
"747",64,"5 months","individual syllable",516.89,517.3,0.409999999999968,1,"infant vocs"
"748",64,"5 months","individual syllable",573.935,579.685,5.75,1,"infant vocs"
"749",64,"5 months","individual syllable",583.19,583.52,0.329999999999927,1,"infant vocs"
"750",64,"5 months","individual syllable",599.25,599.45,0.200000000000045,1,"infant vocs"
"751",64,"5 months","individual syllable",629.92,630.37,0.450000000000045,1,"infant vocs"
"752",64,"5 months","individual syllable",635.69,637.09,1.39999999999998,1,"infant vocs"
"753",64,"5 months","individual syllable",674.43,675.37,0.940000000000055,1,"infant vocs"
"754",64,"5 months","individual syllable",676.71,677.24,0.529999999999973,1,"infant vocs"
"755",64,"5 months","individual syllable",678.33,678.88,0.549999999999955,1,"infant vocs"
"756",64,"5 months","individual syllable",695.38,695.99,0.610000000000014,1,"infant vocs"
"757",64,"5 months","individual syllable",745.49,745.93,0.439999999999941,1,"infant vocs"
"758",64,"5 months","individual syllable",747.31,747.69,0.380000000000109,1,"infant vocs"
"759",64,"5 months","individual syllable",812.24,812.86,0.620000000000005,1,"infant vocs"
"760",64,"5 months","individual syllable",819.52,820,0.480000000000018,1,"infant vocs"
"761",64,"5 months","individual syllable",823.64,823.88,0.240000000000009,1,"infant vocs"
"762",64,"5 months","individual syllable",825.82,825.96,0.139999999999986,1,"infant vocs"
"763",64,"5 months","individual syllable",832.66,833.53,0.870000000000005,1,"infant vocs"
"764",64,"5 months","individual syllable",838.83,839.09,0.259999999999991,1,"infant vocs"
"765",64,"5 months","individual syllable",935.98,938.01,2.02999999999997,1,"infant vocs"
"766",64,"5 months","individual syllable",950.07,951.74,1.66999999999996,1,"infant vocs"
"767",71,"5 months","individual syllable",58.628,58.884,0.256,1,"infant vocs"
"768",71,"5 months","individual syllable",61.548,61.707,0.158999999999999,1,"infant vocs"
"769",71,"5 months","individual syllable",63.017,63.291,0.273999999999994,1,"infant vocs"
"770",71,"5 months","individual syllable",68.468,68.654,0.185999999999993,1,"infant vocs"
"771",71,"5 months","individual syllable",71.292,71.592,0.299999999999997,1,"infant vocs"
"772",71,"5 months","individual syllable",77.786,77.937,0.150999999999996,1,"infant vocs"
"773",71,"5 months","individual syllable",88.707,88.884,0.177000000000007,1,"infant vocs"
"774",71,"5 months","individual syllable",98.193,98.397,0.204000000000008,1,"infant vocs"
"775",71,"5 months","individual syllable",126.671,126.963,0.291999999999987,1,"infant vocs"
"776",71,"5 months","individual syllable",129.069,129.53,0.461000000000013,1,"infant vocs"
"777",71,"5 months","individual syllable",131.052,132.105,1.053,1,"infant vocs"
"778",71,"5 months","individual syllable",134.238,135.034,0.795999999999992,1,"infant vocs"
"779",71,"5 months","individual syllable",152.822,153.158,0.335999999999984,1,"infant vocs"
"780",71,"5 months","individual syllable",163.76,164.088,0.328000000000003,1,"infant vocs"
"781",71,"5 months","individual syllable",168.866,169.158,0.291999999999973,1,"infant vocs"
"782",71,"5 months","individual syllable",202.318,202.433,0.114999999999981,1,"infant vocs"
"783",71,"5 months","individual syllable",203.778,204.043,0.265000000000015,1,"infant vocs"
"784",71,"5 months","individual syllable",217.68,217.954,0.274000000000001,1,"infant vocs"
"785",71,"5 months","individual syllable",247.212,247.371,0.15900000000002,1,"infant vocs"
"786",71,"5 months","individual syllable",291.742,292.485,0.742999999999995,1,"infant vocs"
"787",71,"5 months","individual syllable",295.902,297.052,1.15000000000003,1,"infant vocs"
"788",71,"5 months","individual syllable",298.867,299.15,0.282999999999959,1,"infant vocs"
"789",71,"5 months","individual syllable",300.645,302.07,1.42500000000001,1,"infant vocs"
"790",71,"5 months","individual syllable",318.716,318.937,0.221000000000004,1,"infant vocs"
"791",71,"5 months","individual syllable",363.963,367.592,3.62899999999996,1,"infant vocs"
"792",71,"5 months","individual syllable",382.627,382.849,0.22199999999998,1,"infant vocs"
"793",71,"5 months","individual syllable",384.327,384.584,0.257000000000005,1,"infant vocs"
"794",71,"5 months","individual syllable",385.715,385.848,0.133000000000038,1,"infant vocs"
"795",71,"5 months","individual syllable",391.053,392.132,1.07900000000001,1,"infant vocs"
"796",71,"5 months","individual syllable",394.716,394.92,0.204000000000008,1,"infant vocs"
"797",71,"5 months","individual syllable",415.335,416.627,1.29200000000003,1,"infant vocs"
"798",71,"5 months","individual syllable",421.088,421.477,0.388999999999953,1,"infant vocs"
"799",71,"5 months","individual syllable",426.786,427.025,0.238999999999976,1,"infant vocs"
"800",71,"5 months","individual syllable",431.07,432.044,0.97399999999999,1,"infant vocs"
"801",71,"5 months","individual syllable",441.725,441.964,0.238999999999976,1,"infant vocs"
"802",71,"5 months","individual syllable",443.557,443.689,0.132000000000005,1,"infant vocs"
"803",71,"5 months","individual syllable",447.633,447.92,0.287000000000035,1,"infant vocs"
"804",71,"5 months","individual syllable",449.756,449.923,0.16700000000003,1,"infant vocs"
"805",71,"5 months","individual syllable",459.671,460.53,0.85899999999998,1,"infant vocs"
"806",71,"5 months","individual syllable",461.84,462.14,0.300000000000011,1,"infant vocs"
"807",71,"5 months","individual syllable",465.51,465.7,0.189999999999998,1,"infant vocs"
"808",71,"5 months","individual syllable",467.008,468.362,1.35400000000004,1,"infant vocs"
"809",71,"5 months","individual syllable",469.937,471.362,1.42500000000001,1,"infant vocs"
"810",71,"5 months","individual syllable",472.53,475.344,2.81400000000002,1,"infant vocs"
"811",71,"5 months","individual syllable",478.132,478.353,0.221000000000004,1,"infant vocs"
"812",71,"5 months","individual syllable",481.716,481.893,0.176999999999964,1,"infant vocs"
"813",71,"5 months","individual syllable",483.715,483.866,0.15100000000001,1,"infant vocs"
"814",71,"5 months","individual syllable",485.299,485.556,0.257000000000005,1,"infant vocs"
"815",71,"5 months","individual syllable",488.45,488.636,0.186000000000035,1,"infant vocs"
"816",71,"5 months","individual syllable",490.287,490.681,0.394000000000005,1,"infant vocs"
"817",71,"5 months","individual syllable",493.008,493.477,0.468999999999994,1,"infant vocs"
"818",71,"5 months","individual syllable",518.742,519.008,0.266000000000076,1,"infant vocs"
"819",71,"5 months","individual syllable",520.565,520.84,0.274999999999977,1,"infant vocs"
"820",71,"5 months","individual syllable",522.424,522.778,0.354000000000042,1,"infant vocs"
"821",71,"5 months","individual syllable",524.21,524.43,0.219999999999914,1,"infant vocs"
"822",71,"5 months","individual syllable",532.398,533.114,0.716000000000008,1,"infant vocs"
"823",71,"5 months","individual syllable",542.432,543.415,0.982999999999947,1,"infant vocs"
"824",71,"5 months","individual syllable",548.22,548.51,0.289999999999964,1,"infant vocs"
"825",71,"5 months","individual syllable",555.06,555.35,0.290000000000077,1,"infant vocs"
"826",71,"5 months","individual syllable",564.57,564.94,0.370000000000005,1,"infant vocs"
"827",71,"5 months","individual syllable",573.08,573.45,0.370000000000005,1,"infant vocs"
"828",71,"5 months","individual syllable",574.6,574.96,0.360000000000014,1,"infant vocs"
"829",71,"5 months","individual syllable",579.4,579.69,0.290000000000077,1,"infant vocs"
"830",71,"5 months","individual syllable",589.884,590.167,0.283000000000015,1,"infant vocs"
"831",71,"5 months","individual syllable",599.725,599.981,0.255999999999972,1,"infant vocs"
"832",71,"5 months","individual syllable",607.937,608.308,0.370999999999981,1,"infant vocs"
"833",71,"5 months","individual syllable",614.035,614.185,0.149999999999977,1,"infant vocs"
"834",71,"5 months","individual syllable",635.114,635.892,0.77800000000002,1,"infant vocs"
"835",71,"5 months","individual syllable",639.504,640.008,0.504000000000019,1,"infant vocs"
"836",71,"5 months","individual syllable",642.893,644.035,1.14199999999994,1,"infant vocs"
"837",71,"5 months","individual syllable",656.796,657.477,0.680999999999926,1,"infant vocs"
"838",71,"5 months","individual syllable",659.09,659.36,0.269999999999982,1,"infant vocs"
"839",71,"5 months","individual syllable",674.494,674.742,0.247999999999934,1,"infant vocs"
"840",71,"5 months","individual syllable",685.221,685.619,0.398000000000025,1,"infant vocs"
"841",71,"5 months","individual syllable",742.575,744.566,1.99099999999999,1,"infant vocs"
"842",71,"5 months","individual syllable",758.72,759.09,0.370000000000005,1,"infant vocs"
"843",71,"5 months","individual syllable",766.24,766.6,0.360000000000014,1,"infant vocs"
"844",71,"5 months","individual syllable",768.55,768.81,0.259999999999991,1,"infant vocs"
"845",71,"5 months","individual syllable",770.52,771.16,0.639999999999986,1,"infant vocs"
"846",71,"5 months","individual syllable",789.141,789.893,0.752000000000066,1,"infant vocs"
"847",71,"5 months","individual syllable",791.149,793.308,2.15899999999999,1,"infant vocs"
"848",71,"5 months","individual syllable",804.11,804.3,0.189999999999941,1,"infant vocs"
"849",71,"5 months","individual syllable",805.99,808.256,2.26599999999996,1,"infant vocs"
"850",71,"5 months","individual syllable",812.45,812.71,0.259999999999991,1,"infant vocs"
"851",71,"5 months","individual syllable",815.36,815.81,0.449999999999932,1,"infant vocs"
"852",71,"5 months","individual syllable",831.123,832.336,1.21299999999997,1,"infant vocs"
"853",71,"5 months","individual syllable",843.901,844.645,0.744000000000028,1,"infant vocs"
"854",71,"5 months","individual syllable",848.28,848.61,0.330000000000041,1,"infant vocs"
"855",71,"5 months","individual syllable",850.96,851.22,0.259999999999991,1,"infant vocs"
"856",71,"5 months","individual syllable",852.98,853.31,0.329999999999927,1,"infant vocs"
"857",71,"5 months","individual syllable",856.47,856.69,0.220000000000027,1,"infant vocs"
"858",71,"5 months","individual syllable",862.89,863.16,0.269999999999982,1,"infant vocs"
"859",71,"5 months","individual syllable",866.38,866.7,0.32000000000005,1,"infant vocs"
"860",71,"5 months","individual syllable",872.23,872.94,0.710000000000036,1,"infant vocs"
"861",71,"5 months","individual syllable",874.211,874.671,0.460000000000036,1,"infant vocs"
"862",71,"5 months","individual syllable",877.02,877.48,0.460000000000036,1,"infant vocs"
"863",71,"5 months","individual syllable",881.95,882.12,0.169999999999959,1,"infant vocs"
"864",71,"5 months","individual syllable",883.74,884.29,0.549999999999955,1,"infant vocs"
"865",71,"5 months","individual syllable",885.3,890.345,5.04500000000007,1,"infant vocs"
"866",71,"5 months","individual syllable",892.822,893.353,0.530999999999949,1,"infant vocs"
"867",71,"5 months","individual syllable",899.14,899.28,0.139999999999986,1,"infant vocs"
"868",71,"5 months","individual syllable",904.123,904.911,0.787999999999897,1,"infant vocs"
"869",72,"5 months","individual syllable",532.09,533.29,1.19999999999993,1,"infant vocs"
"870",72,"5 months","individual syllable",549.9,550.9,1,1,"infant vocs"
"871",72,"5 months","individual syllable",556.51,557.15,0.639999999999986,1,"infant vocs"
"872",72,"5 months","individual syllable",562.48,563.12,0.639999999999986,1,"infant vocs"
"873",72,"5 months","individual syllable",693.98,694.11,0.129999999999995,1,"infant vocs"
"874",72,"5 months","individual syllable",700.46,701.3,0.839999999999918,1,"infant vocs"
"875",72,"5 months","individual syllable",704.74,705.1,0.360000000000014,1,"infant vocs"
"876",72,"5 months","individual syllable",706.11,708.78,2.66999999999996,1,"infant vocs"
"877",72,"5 months","individual syllable",711.77,713.9,2.13,1,"infant vocs"
"878",72,"5 months","individual syllable",715.55,716.18,0.629999999999995,1,"infant vocs"
"879",72,"5 months","individual syllable",718.88,719.2,0.32000000000005,1,"infant vocs"
"880",72,"5 months","individual syllable",802.83,803.03,0.199999999999932,1,"infant vocs"
"881",72,"5 months","individual syllable",834.55,835.05,0.5,1,"infant vocs"
"882",72,"5 months","individual syllable",981.59,983.31,1.71999999999991,1,"infant vocs"
"883",72,"5 months","individual syllable",1046.65,1048.03,1.37999999999988,1,"infant vocs"
"884",72,"5 months","individual syllable",1072.65,1073.02,0.369999999999891,1,"infant vocs"
"885",72,"5 months","individual syllable",1096.95,1097.38,0.430000000000064,1,"infant vocs"
"886",74,"5 months","individual syllable",118.36,118.51,0.150000000000006,1,"infant vocs"
"887",74,"5 months","individual syllable",196.92,197.18,0.260000000000019,1,"infant vocs"
"888",74,"5 months","individual syllable",198.45,200.99,2.54000000000002,1,"infant vocs"
"889",74,"5 months","individual syllable",328.83,328.98,0.150000000000034,1,"infant vocs"
"890",74,"5 months","individual syllable",416.4,416.66,0.260000000000048,1,"infant vocs"
"891",74,"5 months","individual syllable",438.75,440.28,1.52999999999997,1,"infant vocs"
"892",74,"5 months","individual syllable",532.83,533.14,0.309999999999945,1,"infant vocs"
"893",74,"5 months","individual syllable",538.72,538.9,0.17999999999995,1,"infant vocs"
"894",74,"5 months","individual syllable",540.39,540.61,0.220000000000027,1,"infant vocs"
"895",74,"5 months","individual syllable",551.09,551.25,0.159999999999968,1,"infant vocs"
"896",74,"5 months","individual syllable",560.45,561.52,1.06999999999994,1,"infant vocs"
"897",74,"5 months","individual syllable",576.48,576.91,0.42999999999995,1,"infant vocs"
"898",74,"5 months","individual syllable",599.82,600.05,0.229999999999905,1,"infant vocs"
"899",74,"5 months","individual syllable",612.14,612.35,0.210000000000036,1,"infant vocs"
"900",74,"5 months","individual syllable",617.95,618.1,0.149999999999977,1,"infant vocs"
"901",74,"5 months","individual syllable",622.94,623.13,0.189999999999941,1,"infant vocs"
"902",74,"5 months","individual syllable",624.54,624.73,0.190000000000055,1,"infant vocs"
"903",74,"5 months","individual syllable",625.99,626.19,0.200000000000045,1,"infant vocs"
"904",75,"5 months","individual syllable",15.83,16.3,0.470000000000001,1,"infant vocs"
"905",75,"5 months","individual syllable",99.925,100.195,0.269999999999996,1,"infant vocs"
"906",75,"5 months","individual syllable",232.41,232.74,0.330000000000013,1,"infant vocs"
"907",75,"5 months","individual syllable",249.615,250.185,0.569999999999993,1,"infant vocs"
"908",75,"5 months","individual syllable",313.57,313.91,0.340000000000032,1,"infant vocs"
"909",75,"5 months","individual syllable",318.26,318.52,0.259999999999991,1,"infant vocs"
"910",75,"5 months","individual syllable",373.73,374.4,0.669999999999959,1,"infant vocs"
"911",75,"5 months","individual syllable",437.48,437.74,0.259999999999991,1,"infant vocs"
"912",75,"5 months","individual syllable",439.2,439.52,0.319999999999993,1,"infant vocs"
"913",75,"5 months","individual syllable",440.97,441.43,0.45999999999998,1,"infant vocs"
"914",75,"5 months","individual syllable",465.2,465.44,0.240000000000009,1,"infant vocs"
"915",75,"5 months","individual syllable",522.04,522.28,0.240000000000009,1,"infant vocs"
"916",75,"5 months","individual syllable",552.51,552.82,0.310000000000059,1,"infant vocs"
"917",75,"5 months","individual syllable",739.63,739.96,0.330000000000041,1,"infant vocs"
"918",75,"5 months","individual syllable",751.095,751.455,0.360000000000014,1,"infant vocs"
"919",75,"5 months","individual syllable",754.79,755.33,0.540000000000077,1,"infant vocs"
"920",75,"5 months","individual syllable",816.2,816.8,0.599999999999909,1,"infant vocs"
"921",75,"5 months","individual syllable",826.01,826.52,0.509999999999991,1,"infant vocs"
"922",75,"5 months","individual syllable",928.565,928.875,0.309999999999945,1,"infant vocs"
"923",76,"5 months","individual syllable",39.66,39.97,0.310000000000002,1,"infant vocs"
"924",76,"5 months","individual syllable",94.88,95.64,0.760000000000005,1,"infant vocs"
"925",76,"5 months","individual syllable",141.63,141.89,0.259999999999991,1,"infant vocs"
"926",76,"5 months","individual syllable",142.91,143.22,0.310000000000002,1,"infant vocs"
"927",76,"5 months","individual syllable",205.51,205.79,0.280000000000001,1,"infant vocs"
"928",76,"5 months","individual syllable",210.67,211.88,1.21000000000001,1,"infant vocs"
"929",76,"5 months","individual syllable",237.38,237.57,0.189999999999998,1,"infant vocs"
"930",76,"5 months","individual syllable",328.21,329.13,0.920000000000016,1,"infant vocs"
"931",76,"5 months","individual syllable",447.51,447.84,0.329999999999984,1,"infant vocs"
"932",76,"5 months","individual syllable",536.9,537.07,0.170000000000073,1,"infant vocs"
"933",76,"5 months","individual syllable",562.57,562.84,0.269999999999982,1,"infant vocs"
"934",76,"5 months","individual syllable",778.79,779.03,0.240000000000009,1,"infant vocs"
"935",76,"5 months","individual syllable",785.82,786.02,0.199999999999932,1,"infant vocs"
"936",76,"5 months","individual syllable",824.12,824.35,0.230000000000018,1,"infant vocs"
"937",76,"5 months","individual syllable",862.27,862.6,0.330000000000041,1,"infant vocs"
